
BSSID, First time seen, Last time seen, channel, Speed, Privacy, Cipher, Authentication, Power, # beacons, # IV, LAN IP, ID-length, ESSID, Key
7A:C8:01:51:50:0B, 2022-08-11 19:24:00, 2022-08-11 19:24:00, -81,        1, (not associated) ,
C2:61:02:16:9B:B7, 2022-08-11 19:24:10, 2022-08-11 19:24:10, -81,        1, (not associated) ,
C6:33:28:C6:0C:E2, 2022-08-11 19:24:13, 2022-08-11 19:24:13, -80,        1, (not associated) ,
CE:C1:DE:B3:3F:45, 2022-08-11 19:24:13, 2022-08-11 19:24:13, -80,        1, (not associated) ,
42:78:FF:59:1C:12, 2022-08-11 19:23:34, 2022-08-11 19:24:10, -79,        7, (not associated) ,
EA:FC:84:7B:DC:E4, 2022-08-11 19:24:09, 2022-08-11 19:24:09, -79,        2, (not associated) ,
4A:5A:91:A6:4F:F1, 2022-08-11 19:24:09, 2022-08-11 19:24:10, -75,        2, (not associated) ,
12:81:EC:27:05:F6, 2022-08-11 19:24:13, 2022-08-11 19:24:13, -75,        2, (not associated) ,
5A:13:BD:E1:45:51, 2022-08-11 19:24:24, 2022-08-11 19:24:24, -81,        1, (not associated) ,
1E:2D:EF:D9:02:6E, 2022-08-11 19:24:24, 2022-08-11 19:24:24, -79,        1, (not associated) ,
4E:D3:98:D5:81:5C, 2022-08-11 19:24:24, 2022-08-11 19:24:24, -71,        4, (not associated) ,
72:F3:37:5F:6D:6F, 2022-08-11 19:24:36, 2022-08-11 19:24:36, -71,        4, (not associated) ,
5A:BE:25:B6:6B:75, 2022-08-11 19:24:47, 2022-08-11 19:24:47, -78,        4, (not associated) ,
92:3D:80:A6:D2:86, 2022-08-11 19:24:58, 2022-08-11 19:24:58, -81,        1, (not associated) ,
26:73:55:19:47:96, 2022-08-11 19:24:59, 2022-08-11 19:24:59, -81,        1, (not associated) ,
1A:48:F5:CA:27:E6, 2022-08-11 19:25:02, 2022-08-11 19:25:02, -81,        1, (not associated) ,
76:07:AC:ED:D6:29, 2022-08-11 19:25:01, 2022-08-11 19:25:01, -80,        1, (not associated) ,
52:FA:91:CF:4F:5A, 2022-08-11 19:25:01, 2022-08-11 19:25:01, -77,        3, (not associated) ,
22:DC:A2:C7:C7:82, 2022-08-11 19:25:10, 2022-08-11 19:25:10, -83,        1, (not associated) ,
92:AA:FE:CD:2A:07, 2022-08-11 19:25:10, 2022-08-11 19:25:10, -81,        1, (not associated) ,
4E:7F:82:58:A6:BA, 2022-08-11 19:25:14, 2022-08-11 19:25:14, -79,        3, (not associated) ,
B6:80:9B:20:70:45, 2022-08-11 19:25:21, 2022-08-11 19:25:21, -86,        1, (not associated) ,CONSERVICE
DA:A1:19:66:17:D3, 2022-08-11 19:25:21, 2022-08-11 19:25:21, -85,        2, (not associated) ,
00:0C:E7:BF:58:FA, 2022-08-11 19:25:25, 2022-08-11 19:25:25, -84,        4, (not associated) ,
2E:C0:8D:31:DF:87, 2022-08-11 19:24:59, 2022-08-11 19:25:21, -81,       92, 00:1A:3F:86:39:95,
8A:D9:10:A4:27:BC, 2022-08-11 19:25:26, 2022-08-11 19:25:26, -76,        4, (not associated) ,
66:BC:B6:FD:0E:1B, 2022-08-11 19:25:20, 2022-08-11 19:25:21, -72,        5, (not associated) ,
92:DD:F9:89:18:05, 2022-08-11 19:25:35, 2022-08-11 19:25:36, -75,        3, (not associated) ,
8E:0B:C0:10:C0:A1, 2022-08-11 19:25:36, 2022-08-11 19:25:36, -74,        1, (not associated) ,
C6:0F:7F:36:A7:BD, 2022-08-11 19:25:38, 2022-08-11 19:25:38, -73,        3, (not associated) ,
6E:FD:7B:D2:D9:29, 2022-08-11 19:25:36, 2022-08-11 19:25:36, -66,        6, (not associated) ,
86:25:29:67:BD:29, 2022-08-11 19:25:46, 2022-08-11 19:25:46, -83,        1, (not associated) ,
B6:F7:90:F5:63:EF, 2022-08-11 19:25:48, 2022-08-11 19:25:48, -83,        1, (not associated) ,
AA:87:3A:B0:A2:F4, 2022-08-11 19:25:48, 2022-08-11 19:25:48, -79,        2, (not associated) ,
BA:42:0A:22:66:FD, 2022-08-11 19:25:50, 2022-08-11 19:25:50, -73,        2, (not associated) ,
8A:8A:D0:DF:04:1E, 2022-08-11 19:26:01, 2022-08-11 19:26:01, -75,        2, (not associated) ,
EE:25:BC:E1:D7:DB, 2022-08-11 19:26:22, 2022-08-11 19:26:22, -82,        2, (not associated) ,
B2:7D:9D:A7:33:FF, 2022-08-11 19:26:26, 2022-08-11 19:26:26, -82,        1, (not associated) ,
76:E2:00:15:02:32, 2022-08-11 19:26:21, 2022-08-11 19:26:21, -78,        3, (not associated) ,
46:7B:AE:9A:9B:C0, 2022-08-11 19:26:38, 2022-08-11 19:26:38, -86,        1, (not associated) ,
28:0F:EB:3C:18:9C, 2022-08-11 19:26:38, 2022-08-11 19:26:38, -80,        1, (not associated) ,
92:BF:ED:90:AC:3D, 2022-08-11 19:26:37, 2022-08-11 19:26:37, -76,        1, (not associated) ,
26:5E:05:1A:82:6B, 2022-08-11 19:26:37, 2022-08-11 19:26:37, -73,        1, (not associated) ,
BE:04:56:A6:FB:BD, 2022-08-11 19:26:45, 2022-08-11 19:26:45, -86,        1, (not associated) ,
D6:A7:EF:87:07:D2, 2022-08-11 19:26:37, 2022-08-11 19:26:48, -85,        3, 52:1E:F8:6E:7A:B2,
06:1A:F9:4A:24:63, 2022-08-11 19:26:47, 2022-08-11 19:26:48, -73,        2, (not associated) ,
7A:60:AF:2D:23:8A, 2022-08-11 19:26:47, 2022-08-11 19:26:47, -71,        1, (not associated) ,
6E:5D:B4:A9:4B:E1, 2022-08-11 19:26:57, 2022-08-11 19:26:57, -84,        1, (not associated) ,
A2:07:E4:5F:08:7F, 2022-08-11 19:27:02, 2022-08-11 19:27:02, -83,        1, (not associated) ,
86:63:35:F7:33:99, 2022-08-11 19:27:02, 2022-08-11 19:27:02, -82,        1, (not associated) ,
1A:78:A7:F1:9D:92, 2022-08-11 19:27:02, 2022-08-11 19:27:02, -80,        2, (not associated) ,
12:04:DD:7A:7F:91, 2022-08-11 19:26:59, 2022-08-11 19:26:59, -79,        1, (not associated) ,
8E:75:D4:8A:78:ED, 2022-08-11 19:26:59, 2022-08-11 19:26:59, -78,        1, (not associated) ,
C6:7A:DA:0C:16:FE, 2022-08-11 19:26:59, 2022-08-11 19:26:59, -77,        2, (not associated) ,
12:A1:0E:B8:64:C1, 2022-08-11 19:24:11, 2022-08-11 19:27:00, -68,       47, 98:7E:CA:00:3A:AF,VIVOFIBRA-3AA1
BA:01:D4:85:AA:CA, 2022-08-11 19:27:10, 2022-08-11 19:27:10, -82,        1, (not associated) ,
8A:64:8B:5D:44:77, 2022-08-11 19:27:14, 2022-08-11 19:27:14, -78,        2, (not associated) ,
3E:27:67:11:2B:69, 2022-08-11 19:27:11, 2022-08-11 19:27:11, -76,        2, (not associated) ,
D2:98:98:C2:9F:B9, 2022-08-11 19:27:14, 2022-08-11 19:27:14, -73,        2, (not associated) ,
9E:F0:5C:C4:7A:40, 2022-08-11 19:27:24, 2022-08-11 19:27:24, -87,        1, (not associated) ,
A6:C2:20:F3:24:3A, 2022-08-11 19:27:24, 2022-08-11 19:27:24, -83,        1, (not associated) ,
CE:EA:4A:50:49:08, 2022-08-11 19:27:22, 2022-08-11 19:27:22, -78,        2, (not associated) ,
E2:B6:18:51:1D:CB, 2022-08-11 19:27:36, 2022-08-11 19:27:38, -83,        3, 82:D0:4A:94:0D:53,#NET-CLARO-WIFI
B2:FB:FA:F5:37:99, 2022-08-11 19:27:36, 2022-08-11 19:27:36, -82,        1, (not associated) ,
5A:BB:04:41:72:08, 2022-08-11 19:27:36, 2022-08-11 19:27:36, -81,        1, (not associated) ,
1A:8E:A8:49:0D:8D, 2022-08-11 19:27:35, 2022-08-11 19:27:35, -79,        2, (not associated) ,
82:81:06:71:71:8E, 2022-08-11 19:27:36, 2022-08-11 19:27:36, -76,        1, (not associated) ,
FE:8E:5C:77:39:67, 2022-08-11 19:27:35, 2022-08-11 19:27:36, -72,        4, (not associated) ,
66:AF:C2:1B:FA:3E, 2022-08-11 19:27:34, 2022-08-11 19:27:34, -68,        2, (not associated) ,
CC:88:26:67:7A:9C, 2022-08-11 19:27:39, 2022-08-11 19:27:49, -80,        3, (not associated) ,
9A:7C:81:CB:57:77, 2022-08-11 19:27:58, 2022-08-11 19:27:58, -83,        1, (not associated) ,
8E:39:0E:F4:DB:D1, 2022-08-11 19:27:58, 2022-08-11 19:27:58, -82,        1, (not associated) ,
1E:F9:A2:09:3A:B0, 2022-08-11 19:27:58, 2022-08-11 19:27:58, -81,        1, (not associated) ,
D6:81:4E:89:8D:24, 2022-08-11 19:27:59, 2022-08-11 19:28:00, -72,        4, (not associated) ,
FA:E2:06:F9:D4:56, 2022-08-11 19:28:13, 2022-08-11 19:28:14, -78,        4, (not associated) ,
82:0F:4E:DB:99:C7, 2022-08-11 19:28:10, 2022-08-11 19:28:10, -76,        1, (not associated) ,
5E:7D:6B:36:01:CF, 2022-08-11 19:28:24, 2022-08-11 19:28:24, -72,        2, (not associated) ,
7E:05:7A:59:9D:BB, 2022-08-11 19:28:33, 2022-08-11 19:28:33, -77,        1, (not associated) ,
8A:CE:B0:03:45:31, 2022-08-11 19:28:38, 2022-08-11 19:28:38, -74,        5, (not associated) ,
D2:28:21:D0:BD:77, 2022-08-11 19:28:38, 2022-08-11 19:28:38, -74,        3, (not associated) ,
EE:E3:57:C9:56:9E, 2022-08-11 19:28:36, 2022-08-11 19:28:36, -72,        1, (not associated) ,
DE:01:FF:ED:C5:B6, 2022-08-11 19:28:46, 2022-08-11 19:28:46, -86,        1, (not associated) ,
A6:35:AC:28:25:A1, 2022-08-11 19:28:47, 2022-08-11 19:28:47, -83,        1, (not associated) ,
0A:CC:27:48:D0:3D, 2022-08-11 19:28:45, 2022-08-11 19:28:45, -81,        2, (not associated) ,
46:1A:A5:33:0B:72, 2022-08-11 19:28:46, 2022-08-11 19:28:46, -81,        1, (not associated) ,
22:76:14:A0:1C:95, 2022-08-11 19:28:46, 2022-08-11 19:28:46, -80,        3, (not associated) ,
2A:32:DB:D5:CE:60, 2022-08-11 19:28:46, 2022-08-11 19:28:46, -78,        2, (not associated) ,
5A:08:F5:3A:36:61, 2022-08-11 19:28:58, 2022-08-11 19:28:58, -80,        1, (not associated) ,
86:AB:D6:97:9F:B1, 2022-08-11 19:29:01, 2022-08-11 19:29:01, -78,        1, (not associated) ,
06:28:5D:A9:CA:5B, 2022-08-11 19:00:34, 2022-08-11 19:29:14, -85,        3, C0:3C:04:59:74:44,
9A:9B:46:AB:3C:6C, 2022-08-11 19:29:24, 2022-08-11 19:29:24, -83,        1, (not associated) ,
4A:34:55:7A:B2:23, 2022-08-11 19:29:22, 2022-08-11 19:29:22, -82,        1, (not associated) ,
36:3F:12:7E:3D:81, 2022-08-11 19:29:24, 2022-08-11 19:29:24, -81,        1, (not associated) ,
42:3D:7A:AD:0D:A4, 2022-08-11 19:29:22, 2022-08-11 19:29:22, -80,        1, (not associated) ,
0E:B2:95:7F:48:32, 2022-08-11 19:29:21, 2022-08-11 19:29:21, -78,        2, (not associated) ,
12:42:F5:D5:57:FF, 2022-08-11 19:29:45, 2022-08-11 19:29:45, -83,        3, (not associated) ,
86:5C:06:3B:4F:51, 2022-08-11 19:29:50, 2022-08-11 19:29:50, -83,        1, (not associated) ,
32:56:29:8A:B6:39, 2022-08-11 19:29:50, 2022-08-11 19:29:50, -79,        1, (not associated) ,
F2:41:70:2A:E2:60, 2022-08-11 19:29:59, 2022-08-11 19:29:59, -79,        1, (not associated) ,
FE:08:6D:1E:ED:90, 2022-08-11 19:30:01, 2022-08-11 19:30:01, -77,        2, (not associated) ,
3A:CA:E6:BD:79:E5, 2022-08-11 19:29:57, 2022-08-11 19:29:57, -73,        1, (not associated) ,
96:B5:99:1B:B3:A2, 2022-08-11 19:30:11, 2022-08-11 19:30:11, -80,        2, (not associated) ,
00:0C:E7:CE:87:C8, 2022-08-11 19:30:10, 2022-08-11 19:30:10, -75,        2, (not associated) ,Conect@1234*
5A:F5:E9:79:2A:53, 2022-08-11 19:30:23, 2022-08-11 19:30:23, -81,        3, (not associated) ,
C6:4F:9B:4A:2B:55, 2022-08-11 19:30:22, 2022-08-11 19:30:22, -79,        1, (not associated) ,
BE:2D:81:53:4E:F0, 2022-08-11 19:30:22, 2022-08-11 19:30:22, -78,        1, (not associated) ,
72:A1:03:12:2A:5D, 2022-08-11 19:30:24, 2022-08-11 19:30:24, -78,        2, (not associated) ,
9A:CD:B2:17:E9:EC, 2022-08-11 19:30:21, 2022-08-11 19:30:21, -76,        2, (not associated) ,
C2:05:AD:E4:AE:F1, 2022-08-11 19:30:34, 2022-08-11 19:30:34, -82,        1, (not associated) ,
E2:B5:06:53:4E:09, 2022-08-11 19:30:35, 2022-08-11 19:30:35, -80,        2, (not associated) ,
DE:D9:35:B2:BE:64, 2022-08-11 19:30:49, 2022-08-11 19:30:49, -83,        2, (not associated) ,
38:9A:F6:5B:00:2B, 2022-08-11 19:29:05, 2022-08-11 19:30:46, -80,        4, (not associated) ,
32:AB:BC:D5:B4:D8, 2022-08-11 19:24:17, 2022-08-11 19:30:50, -77,        3, 98:7E:CA:80:DF:4F,
5A:B8:2D:0C:01:D7, 2022-08-11 19:31:01, 2022-08-11 19:31:01, -80,        1, (not associated) ,
26:E2:5F:06:D0:79, 2022-08-11 19:31:01, 2022-08-11 19:31:01, -77,        1, (not associated) ,
2E:85:DC:A5:42:D4, 2022-08-11 19:30:57, 2022-08-11 19:30:57, -76,        1, (not associated) ,
86:C2:5F:B7:F9:DB, 2022-08-11 19:31:12, 2022-08-11 19:31:12, -85,        1, (not associated) ,
FA:A1:5B:0C:BD:2F, 2022-08-11 19:31:14, 2022-08-11 19:31:14, -84,        1, (not associated) ,
9A:A1:A7:26:E1:32, 2022-08-11 19:31:12, 2022-08-11 19:31:12, -75,        2, (not associated) ,
5A:27:E7:04:C9:61, 2022-08-11 19:31:26, 2022-08-11 19:31:26, -76,        1, (not associated) ,
A2:9D:C5:37:8E:D2, 2022-08-11 19:31:26, 2022-08-11 19:31:26, -76,        2, (not associated) ,
32:BF:FF:0B:5E:AF, 2022-08-11 19:31:23, 2022-08-11 19:31:23, -74,        1, (not associated) ,
22:8C:01:A8:67:B0, 2022-08-11 19:31:34, 2022-08-11 19:31:34, -85,        1, (not associated) ,
EE:9C:D1:9A:7C:D2, 2022-08-11 19:31:34, 2022-08-11 19:31:35, -83,        2, (not associated) ,
2E:40:C3:7C:30:57, 2022-08-11 19:31:36, 2022-08-11 19:31:36, -83,        1, (not associated) ,
2E:CE:DC:89:74:83, 2022-08-11 19:31:34, 2022-08-11 19:31:34, -80,        1, (not associated) ,
FE:D4:8D:AF:F4:32, 2022-08-11 19:31:33, 2022-08-11 19:31:33, -79,        2, (not associated) ,
CE:A9:C2:1E:6F:88, 2022-08-11 19:31:37, 2022-08-11 19:31:37, -77,        2, (not associated) ,
86:25:0D:10:9A:34, 2022-08-11 19:31:47, 2022-08-11 19:31:48, -85,       10, 56:A6:5C:11:77:7D,
56:50:19:0A:E0:DB, 2022-08-11 19:31:46, 2022-08-11 19:31:46, -80,        3, (not associated) ,
B2:93:0C:C3:18:9A, 2022-08-11 19:31:50, 2022-08-11 19:31:50, -80,        1, (not associated) ,
66:77:46:83:17:D9, 2022-08-11 19:31:45, 2022-08-11 19:31:45, -79,        1, (not associated) ,
36:E0:4E:B2:B3:5A, 2022-08-11 19:31:50, 2022-08-11 19:31:50, -79,        1, (not associated) ,
66:01:39:5D:AD:E2, 2022-08-11 19:31:50, 2022-08-11 19:31:50, -78,        3, (not associated) ,
46:30:AE:67:E9:BF, 2022-08-11 19:31:50, 2022-08-11 19:31:50, -78,        1, (not associated) ,
D6:CE:22:29:26:61, 2022-08-11 19:31:59, 2022-08-11 19:31:59, -80,        2, (not associated) ,
12:07:C0:FC:AD:25, 2022-08-11 19:32:01, 2022-08-11 19:32:01, -79,        1, (not associated) ,
A2:2A:4E:D4:D7:43, 2022-08-11 19:31:59, 2022-08-11 19:31:59, -78,        2, (not associated) ,
5E:12:50:29:55:CB, 2022-08-11 19:32:13, 2022-08-11 19:32:13, -84,        1, (not associated) ,
D2:EC:7D:FE:E9:4F, 2022-08-11 19:32:09, 2022-08-11 19:32:09, -82,        5, (not associated) ,
0E:3C:11:7D:B0:EA, 2022-08-11 19:32:12, 2022-08-11 19:32:12, -82,        1, (not associated) ,
B6:C4:79:C6:DE:15, 2022-08-11 19:32:12, 2022-08-11 19:32:12, -79,        3, (not associated) ,
D6:E4:29:1B:B5:8B, 2022-08-11 19:32:12, 2022-08-11 19:32:12, -77,        2, (not associated) ,
DA:A1:19:10:B6:B7, 2022-08-11 19:32:21, 2022-08-11 19:32:21, -86,        1, (not associated) ,
D6:47:83:6F:B4:33, 2022-08-11 19:32:20, 2022-08-11 19:32:21, -83,        3, (not associated) ,
D2:A4:68:1D:15:12, 2022-08-11 19:32:26, 2022-08-11 19:32:26, -82,        1, (not associated) ,
58:D9:C3:43:32:E7, 2022-08-11 19:32:14, 2022-08-11 19:32:23, -79,        8, (not associated) ,
C6:24:21:78:97:34, 2022-08-11 19:32:26, 2022-08-11 19:32:26, -78,        1, (not associated) ,
12:30:C9:26:DC:9B, 2022-08-11 19:32:20, 2022-08-11 19:32:21, -75,        2, (not associated) ,
FA:6E:36:1E:30:B8, 2022-08-11 19:32:33, 2022-08-11 19:32:33, -84,        1, (not associated) ,
0E:48:0E:29:32:70, 2022-08-11 19:32:35, 2022-08-11 19:32:36, -84,        3, (not associated) ,
00:0C:E7:A4:3D:76, 2022-08-11 19:32:36, 2022-08-11 19:32:37, -84,        4, (not associated) ,Conect@1234*
0E:3B:7D:ED:61:38, 2022-08-11 19:32:37, 2022-08-11 19:32:37, -83,        1, (not associated) ,
02:E4:DF:AC:FE:7C, 2022-08-11 19:32:34, 2022-08-11 19:32:34, -77,        1, (not associated) ,
62:1F:DD:DF:9C:59, 2022-08-11 19:32:37, 2022-08-11 19:32:37, -77,        1, (not associated) ,
92:53:5E:2C:CE:EA, 2022-08-11 19:32:47, 2022-08-11 19:32:47, -83,        2, (not associated) ,
C6:1F:19:C5:A8:35, 2022-08-11 19:32:47, 2022-08-11 19:32:47, -82,        1, (not associated) ,
60:1D:91:9E:DA:D9, 2022-08-11 19:32:46, 2022-08-11 19:32:50, -81,       10, (not associated) ,
7E:3F:C4:3B:58:57, 2022-08-11 19:32:47, 2022-08-11 19:32:47, -80,        2, (not associated) ,
EA:90:39:D6:E4:AA, 2022-08-11 19:32:45, 2022-08-11 19:32:45, -79,        4, (not associated) ,
C6:F1:3E:23:95:26, 2022-08-11 19:32:49, 2022-08-11 19:32:49, -78,        2, (not associated) ,
96:34:D1:1F:98:45, 2022-08-11 19:32:46, 2022-08-11 19:32:46, -77,        2, (not associated) ,
DA:A1:19:C3:D3:57, 2022-08-11 19:32:57, 2022-08-11 19:32:57, -84,        1, (not associated) ,
DA:A1:19:C4:70:DD, 2022-08-11 19:32:57, 2022-08-11 19:32:57, -82,        1, (not associated) ,NET_ sabor do racho 2G
36:FD:EF:1C:F4:A9, 2022-08-11 19:32:58, 2022-08-11 19:32:58, -82,        1, (not associated) ,
92:3C:63:74:8C:99, 2022-08-11 19:33:02, 2022-08-11 19:33:02, -82,        1, (not associated) ,
3A:B5:2D:C1:86:CB, 2022-08-11 19:33:02, 2022-08-11 19:33:02, -78,        2, (not associated) ,
EA:85:27:39:D6:81, 2022-08-11 19:32:59, 2022-08-11 19:32:59, -77,        1, (not associated) ,
1A:FF:62:F3:1D:5A, 2022-08-11 19:33:10, 2022-08-11 19:33:10, -78,        2, (not associated) ,
56:9B:1B:7E:16:0F, 2022-08-11 19:33:26, 2022-08-11 19:33:26, -80,        1, (not associated) ,
1E:04:1C:C5:0A:E3, 2022-08-11 19:33:21, 2022-08-11 19:33:22, -78,        3, (not associated) ,
5A:BE:8D:24:8F:66, 2022-08-11 19:33:22, 2022-08-11 19:33:22, -77,        1, (not associated) ,
5E:13:1B:B4:9C:33, 2022-08-11 19:33:25, 2022-08-11 19:33:25, -76,        1, (not associated) ,
36:1A:BD:06:47:E9, 2022-08-11 19:33:50, 2022-08-11 19:33:50, -82,        3, (not associated) ,
86:B7:38:1F:D8:D5, 2022-08-11 19:33:50, 2022-08-11 19:33:50, -78,        1, (not associated) ,
D2:CF:26:93:09:CC, 2022-08-11 19:34:10, 2022-08-11 19:34:10, -81,        4, (not associated) ,
2E:D3:F8:0A:EB:37, 2022-08-11 19:34:11, 2022-08-11 19:34:11, -79,        2, (not associated) ,
02:AE:CB:87:A7:EC, 2022-08-11 19:34:11, 2022-08-11 19:34:11, -72,        1, (not associated) ,
A2:72:13:A2:AF:59, 2022-08-11 19:34:23, 2022-08-11 19:34:23, -84,        1, (not associated) ,
B0:02:47:1F:24:26, 2022-08-11 19:34:25, 2022-08-11 19:34:25, -77,        1, (not associated) ,Galaxy A011483
DE:41:37:22:1C:D3, 2022-08-11 19:34:37, 2022-08-11 19:34:37, -85,        1, (not associated) ,
0E:51:9F:89:A2:DD, 2022-08-11 19:34:34, 2022-08-11 19:34:34, -84,        1, (not associated) ,
8E:C2:3E:BF:4C:B3, 2022-08-11 19:34:33, 2022-08-11 19:34:33, -77,        2, (not associated) ,
CE:72:91:8E:F5:67, 2022-08-11 19:34:33, 2022-08-11 19:34:33, -75,        1, (not associated) ,
26:15:D5:36:F6:C2, 2022-08-11 19:34:47, 2022-08-11 19:34:47, -83,        2, (not associated) ,
EE:67:E0:01:19:94, 2022-08-11 19:34:47, 2022-08-11 19:34:47, -81,        2, (not associated) ,
D2:B3:18:03:27:80, 2022-08-11 19:34:48, 2022-08-11 19:34:48, -77,        1, (not associated) ,
FA:EF:C9:79:06:D5, 2022-08-11 19:35:00, 2022-08-11 19:35:00, -83,        1, (not associated) ,
F2:AA:0D:E9:69:86, 2022-08-11 19:35:02, 2022-08-11 19:35:02, -81,        3, (not associated) ,
F6:09:89:8B:B7:B6, 2022-08-11 19:34:58, 2022-08-11 19:34:58, -80,        3, (not associated) ,
52:DE:73:D1:77:89, 2022-08-11 19:34:59, 2022-08-11 19:34:59, -78,        2, (not associated) ,
D6:2D:31:9A:4E:17, 2022-08-11 19:35:14, 2022-08-11 19:35:14, -85,        2, (not associated) ,
D2:CD:7C:6A:13:A7, 2022-08-11 19:35:09, 2022-08-11 19:35:09, -83,        2, (not associated) ,
3A:48:5A:A2:47:63, 2022-08-11 19:35:11, 2022-08-11 19:35:11, -83,        1, (not associated) ,
7E:0C:88:70:C9:31, 2022-08-11 19:35:13, 2022-08-11 19:35:13, -82,        2, (not associated) ,
7A:A1:FA:6E:0C:02, 2022-08-11 19:35:11, 2022-08-11 19:35:11, -77,        1, (not associated) ,
DA:5B:49:F7:7E:6F, 2022-08-11 19:35:09, 2022-08-11 19:35:09, -75,        4, (not associated) ,
1A:44:97:F6:C9:34, 2022-08-11 19:35:12, 2022-08-11 19:35:12, -75,        3, (not associated) ,
06:BB:AB:D8:85:9F, 2022-08-11 19:35:12, 2022-08-11 19:35:12, -73,        1, (not associated) ,
4A:70:04:EB:CE:64, 2022-08-11 19:35:21, 2022-08-11 19:35:21, -81,        1, (not associated) ,
8E:95:C8:E3:55:2D, 2022-08-11 19:35:22, 2022-08-11 19:35:22, -80,        4, (not associated) ,SID-NET 2.4G
92:95:50:65:24:62, 2022-08-11 19:35:26, 2022-08-11 19:35:26, -76,        1, (not associated) ,
FE:1D:09:04:93:9E, 2022-08-11 19:35:24, 2022-08-11 19:35:24, -73,        2, (not associated) ,
5E:01:8D:3F:12:24, 2022-08-11 19:35:23, 2022-08-11 19:35:23, -71,        2, (not associated) ,
4A:B0:A2:4A:D6:ED, 2022-08-11 19:35:38, 2022-08-11 19:35:38, -85,        1, (not associated) ,
A2:D7:D6:51:DE:83, 2022-08-11 19:35:34, 2022-08-11 19:35:34, -82,        2, (not associated) ,
56:41:EB:1F:0C:0E, 2022-08-11 19:35:38, 2022-08-11 19:35:38, -78,        2, (not associated) ,
32:E7:33:DE:FB:59, 2022-08-11 19:35:38, 2022-08-11 19:35:38, -76,        1, (not associated) ,
B2:E8:BC:14:F0:8B, 2022-08-11 19:35:46, 2022-08-11 19:35:46, -81,        1, (not associated) ,
CA:76:C8:E4:80:36, 2022-08-11 19:35:47, 2022-08-11 19:35:47, -81,        1, (not associated) ,
42:EF:3C:F1:C5:79, 2022-08-11 19:35:50, 2022-08-11 19:35:50, -80,        2, (not associated) ,
12:CB:76:3E:55:EB, 2022-08-11 19:35:46, 2022-08-11 19:35:46, -79,        1, (not associated) ,
52:FF:10:94:B2:16, 2022-08-11 19:35:46, 2022-08-11 19:35:46, -79,        2, (not associated) ,
0E:87:A4:D5:AF:DB, 2022-08-11 19:35:48, 2022-08-11 19:35:48, -78,        4, (not associated) ,
B2:60:EA:98:98:3B, 2022-08-11 19:35:50, 2022-08-11 19:35:50, -74,        1, (not associated) ,
82:13:E2:9C:74:63, 2022-08-11 19:35:47, 2022-08-11 19:35:47, -72,        1, (not associated) ,
DA:DF:91:C2:E6:C1, 2022-08-11 19:36:01, 2022-08-11 19:36:01, -78,        1, (not associated) ,
D6:CE:AD:93:25:1B, 2022-08-11 19:36:14, 2022-08-11 19:36:14, -81,        1, (not associated) ,
92:31:34:E1:0C:68, 2022-08-11 19:36:09, 2022-08-11 19:36:09, -79,        1, (not associated) ,
DA:A1:19:02:1F:29, 2022-08-11 19:36:10, 2022-08-11 19:36:10, -79,        2, (not associated) ,
B2:42:73:C8:92:5C, 2022-08-11 19:36:09, 2022-08-11 19:36:09, -77,        1, (not associated) ,
4E:CD:AE:DA:03:1F, 2022-08-11 19:36:09, 2022-08-11 19:36:09, -77,        1, (not associated) ,
64:04:CC:4B:64:6B, 2022-08-11 19:36:36, 2022-08-11 19:36:36, -82,        1, (not associated) ,
D2:9E:DF:55:5A:7D, 2022-08-11 19:36:34, 2022-08-11 19:36:34, -80,        1, (not associated) ,
62:E4:7A:27:AD:E1, 2022-08-11 19:36:33, 2022-08-11 19:36:33, -75,        1, (not associated) ,
82:05:F9:F2:B7:CD, 2022-08-11 19:36:35, 2022-08-11 19:36:35, -69,        3, (not associated) ,
7E:95:31:35:74:C8, 2022-08-11 19:36:49, 2022-08-11 19:36:49, -80,        1, (not associated) ,
02:CE:13:52:33:7A, 2022-08-11 19:36:45, 2022-08-11 19:36:45, -78,        1, (not associated) ,
00:08:22:FC:2D:39, 2022-08-11 19:36:50, 2022-08-11 19:36:50, -68,        2, (not associated) ,
CE:1A:19:4C:53:46, 2022-08-11 19:36:46, 2022-08-11 19:36:46,  -1,        1, C8:5D:38:C9:26:8A,
